Index	higherClassification
Angiosperms	Life|Eukaryota|Plantae|Arabis|*
Angiosperms	Life|Eukaryota|Plantae|Arachis|*
Plants	Life|Eukaryota|Plantae|Araeis|*
Plants	Life|Eukaryota|Plantae|Araucariopsis|*
Plants	Life|Eukaryota|Plantae|Araucariostrobus|*
Chlorophyta	Life|Eukaryota|Plantae|Archaeocladus|*
Pteridophytes	Life|Eukaryota|Plantae|Archaeophyton|*
Plants	Life|Eukaryota|Plantae|Archaeopodocarpus|*
Plants	Life|Eukaryota|Plantae|Archaeorrhiza|*
Plants	Life|Eukaryota|Plantae|Archangelskya|*
Angiosperms	Life|Eukaryota|Plantae|Arctium|*
Plants	Life|Eukaryota|Plantae|Arctodendron|*
Plants	Life|Eukaryota|Plantae|Arctopodium|*
Angiosperms	Life|Eukaryota|Plantae|Arctotis|*
Plants	Life|Eukaryota|Plantae|Arecopsis|*
Angiosperms	Life|Eukaryota|Plantae|Arenaria|*
Angiosperms	Life|Eukaryota|Plantae|Arethusa|*
Angiosperms	Life|Eukaryota|Plantae|Aretia|*
Angiosperms	Life|Eukaryota|Plantae|Argemone|*
Angiosperms	Life|Eukaryota|Plantae|Aristida|*
Plants	Life|Eukaryota|Plantae|Aristophycos|*
Angiosperms	Life|Eukaryota|Plantae|Arnica|*
Plants	Life|Eukaryota|Plantae|Aroides|*
Angiosperms	Life|Eukaryota|Plantae|Artedia|*
Plants	Life|Eukaryota|Plantae|Arthrodendromyelon|*
Plants	Life|Eukaryota|Plantae|Arthroporella|*
Angiosperms	Life|Eukaryota|Plantae|Arum|*
Plants	Life|Eukaryota|Plantae|Arundinarites|*
Plants	Life|Eukaryota|Plantae|Arundinites|*
Angiosperms	Life|Eukaryota|Plantae|Asarum|*
Plants	Life|Eukaryota|Plantae|Aschemonia|*
Angiosperms	Life|Eukaryota|Plantae|Asclepias|*
Plants	Life|Eukaryota|Plantae|Ascyrum|*
Plants	Life|Eukaryota|Plantae|Askisiella|*
Plants	Life|Eukaryota|Plantae|Asolanus|*
Angiosperms	Life|Eukaryota|Plantae|Aspalathus|*
Angiosperms	Life|Eukaryota|Plantae|Asparagus|*
Angiosperms	Life|Eukaryota|Plantae|Aspasia|*
Angiosperms	Life|Eukaryota|Plantae|Asperugo|*
Plants	Life|Eukaryota|Plantae|Asphaltina|*
Gymnosperms	Life|Eukaryota|Plantae|Aspidion|*
Pteridophytes	Life|Eukaryota|Plantae|Aspidites|*
Plants	Life|Eukaryota|Plantae|Aspidostachys|*
Plants	Life|Eukaryota|Plantae|Aspleniphyllum|*
Plants	Life|Eukaryota|Plantae|Asplenites|*
Plants	Life|Eukaryota|Plantae|Asterocalamites|*
Plants	Life|Eukaryota|Plantae|Asterocalamitopsis|*
Plants	Life|Eukaryota|Plantae|Asterodendron|*
Gymnosperms	Life|Eukaryota|Plantae|Asterodiscus|*
Plants	Life|Eukaryota|Plantae|Asterophragmium|*
Angiosperms	Life|Eukaryota|Plantae|Astrantia|*
Plants	Life|Eukaryota|Plantae|Astrocaryopsis|*
Plants	Life|Eukaryota|Plantae|Astrocupulites|*
Plants	Life|Eukaryota|Plantae|Atactoxylon|*
Angiosperms	Life|Eukaryota|Plantae|Athamanta|*
Plants	Life|Eukaryota|Plantae|Athrotaxidium|*
Angiosperms	Life|Eukaryota|Plantae|Atractylis|*
Plants	Life|Eukaryota|Plantae|Atragene|*
Angiosperms	Life|Eukaryota|Plantae|Atraphaxis|*
Angiosperms	Life|Eukaryota|Plantae|Atropa|*
Plants	Life|Eukaryota|Plantae|Auerbachia|*
Plants	Life|Eukaryota|Plantae|Aulacophycus|*
Plants	Life|Eukaryota|Plantae|Aularthrophyton|*
Plants	Life|Eukaryota|Plantae|Aulisporites|*
Plants	Life|Eukaryota|Plantae|Aumancisporites|*
Plants	Life|Eukaryota|Plantae|Auriculozonospora|*
Plants	Life|Eukaryota|Plantae|Australopollis|*
Plants	Life|Eukaryota|Plantae|Austrella|*
Plants	Life|Eukaryota|Plantae|Autophyllites|*
Plants	Life|Eukaryota|Plantae|Avelinesia|*
Angiosperms	Life|Eukaryota|Plantae|Avena|*
Angiosperms	Life|Eukaryota|Plantae|Averrhoa|*
Plants	Life|Eukaryota|Plantae|Axothrix|*
Plants	Life|Eukaryota|Plantae|Azalea|*
Plants	Life|Eukaryota|Plantae|Bacca|*
Angiosperms	Life|Eukaryota|Plantae|Baccharis|*
Plants	Life|Eukaryota|Plantae|Baccharites|*
Plants	Life|Eukaryota|Plantae|Baccites|*
Plants	Life|Eukaryota|Plantae|Bachtia|*
Plants	Life|Eukaryota|Plantae|Bacillarites|*
Plants	Life|Eukaryota|Plantae|Baculareticulosporis|*
Bacteria	Life|Eukaryota|Plantae|Baicalia|*
Plants	Life|Eukaryota|Plantae|Baierella|*
Plants	Life|Eukaryota|Plantae|Baieridium|*
Plants	Life|Eukaryota|Plantae|Bajdaievia|*
Plants	Life|Eukaryota|Plantae|Bajera|*
Angiosperms	Life|Eukaryota|Plantae|Ballota|*
Plants	Life|Eukaryota|Plantae|Banksiphyllum|*
Plants	Life|Eukaryota|Plantae|Baptisiaecarpum|*
Plants	Life|Eukaryota|Plantae|Barakarites|*
Plants	Life|Eukaryota|Plantae|Barinostrobus|*
Angiosperms	Life|Eukaryota|Plantae|Barleria|*
Plants	Life|Eukaryota|Plantae|Barrandeinopsis|*
Angiosperms	Life|Eukaryota|Plantae|Barreria|*
Angiosperms	Life|Eukaryota|Plantae|Bartsia|*
Angiosperms	Life|Eukaryota|Plantae|Basella|*
Bryophytes	Life|Eukaryota|Plantae|Bassania|*
Plants	Life|Eukaryota|Plantae|Bechera|*
Plants	Life|Eukaryota|Plantae|Becklesia|*
Angiosperms	Life|Eukaryota|Plantae|Bellis|*
Angiosperms	Life|Eukaryota|Plantae|Bellonia|*
Plants	Life|Eukaryota|Plantae|Belonodendron|*
Plants	Life|Eukaryota|Plantae|Bembergia|*
Plants	Life|Eukaryota|Plantae|Benlightfootia|*
Plants	Life|Eukaryota|Plantae|Bennettitanthus|*
Plants	Life|Eukaryota|Plantae|Bensonites|*
Plants	Life|Eukaryota|Plantae|Benthamiphyllum|*
Plants	Life|Eukaryota|Plantae|Bergiopteris|*
Angiosperms	Life|Eukaryota|Plantae|Besleria|*
Angiosperms	Life|Eukaryota|Plantae|Beta|*
Angiosperms	Life|Eukaryota|Plantae|Betonica|*
Plants	Life|Eukaryota|Plantae|Betulinium|*
Plants	Life|Eukaryota|Plantae|Beuttneriophyllum|*
Plants	Life|Eukaryota|Plantae|Bharadwajiapollis|*
Plants	Life|Eukaryota|Plantae|Bhujiasporites|*
Plants	Life|Eukaryota|Plantae|Bicarpellites|*
Plants	Life|Eukaryota|Plantae|Bicoloria|*
Angiosperms	Life|Eukaryota|Plantae|Bidens|*
Plants	Life|Eukaryota|Plantae|Biharisporites|*
Plants	Life|Eukaryota|Plantae|Birbalipites|*
Plants	Life|Eukaryota|Plantae|Bireticulasporis|*
Angiosperms	Life|Eukaryota|Plantae|Biscutella|*
Plants	Life|Eukaryota|Plantae|Biserrula|*
Plants	Life|Eukaryota|Plantae|Blaeria|*
Plants	Life|Eukaryota|Plantae|Blastophragmium|*
Plants	Life|Eukaryota|Plantae|Blechnoxylon|*
Angiosperms	Life|Eukaryota|Plantae|Blitum|*
Angiosperms	Life|Eukaryota|Plantae|Bobartia|*
Angiosperms	Life|Eukaryota|Plantae|Bocconia|*
Plants	Life|Eukaryota|Plantae|Boegendorfia|*
Plants	Life|Eukaryota|Plantae|Bogutschanophycus|*
Plants	Life|Eukaryota|Plantae|Boiophyton|*
Plants	Life|Eukaryota|Plantae|Bokarosporites|*
Plants	Life|Eukaryota|Plantae|Boliviana|*
Plants	Life|Eukaryota|Plantae|Bombacophyllum|*
Angiosperms	Life|Eukaryota|Plantae|Bontia|*
Angiosperms	Life|Eukaryota|Plantae|Borago|*
Plants	Life|Eukaryota|Plantae|Borbonia|*
Pteridophytes	Life|Eukaryota|Plantae|Bornia|*
Plants	Life|Eukaryota|Plantae|Boroldaiphycus|*
Plants	Life|Eukaryota|Plantae|Boroviczia|*
Plants	Life|Eukaryota|Plantae|Bothrodendron|*
Plants	Life|Eukaryota|Plantae|Bothrostrobus|*
Plants	Life|Eukaryota|Plantae|Botominella|*
Plants	Life|Eukaryota|Plantae|Botryococcites|*
Plants	Life|Eukaryota|Plantae|Botrytites|*
Plants	Life|Eukaryota|Plantae|Boutakoffites|*
Angiosperms	Life|Eukaryota|Plantae|Brabejum|*
Bacteria	Life|Eukaryota|Plantae|Brachydactylus|*
Plants	Life|Eukaryota|Plantae|Brandonia|*
Angiosperms	Life|Eukaryota|Plantae|Brassica|*
Bryophytes	Life|Eukaryota|Plantae|Braunia|*
Plants	Life|Eukaryota|Plantae|Bredaea|*
Plants	Life|Eukaryota|Plantae|Bretonia|*
Plants	Life|Eukaryota|Plantae|Brevitriletes|*
Angiosperms	Life|Eukaryota|Plantae|Breynia|*
Plants	Life|Eukaryota|Plantae|Briardina|*
Plants	Life|Eukaryota|Plantae|Brightonia|*
Plants	Life|Eukaryota|Plantae|Brijrajisporites|*
Angiosperms	Life|Eukaryota|Plantae|Briza|*
Plants	Life|Eukaryota|Plantae|Broggeria|*
Plants	Life|Eukaryota|Plantae|Bromelites|*
Plants	Life|Eukaryota|Plantae|Brongniartites|*
Plants	Life|Eukaryota|Plantae|Bronnites|*
Angiosperms	Life|Eukaryota|Plantae|Browallia|*
Angiosperms	Life|Eukaryota|Plantae|Brunia|*
Plants	Life|Eukaryota|Plantae|Brunsfelsia|*
Bryophytes	Life|Eukaryota|Plantae|Bryophyta|*
Plants	Life|Eukaryota|Plantae|Bubnoffphycos|*
Angiosperms	Life|Eukaryota|Plantae|Bubon|*
Plants	Life|Eukaryota|Plantae|Bubulcia|*
Angiosperms	Life|Eukaryota|Plantae|Buchnera|*
Angiosperms	Life|Eukaryota|Plantae|Buddleja|*
Angiosperms	Life|Eukaryota|Plantae|Bufonia|*
Plants	Life|Eukaryota|Plantae|Bulbistroma|*
Angiosperms	Life|Eukaryota|Plantae|Bulbocodium|*
Angiosperms	Life|Eukaryota|Plantae|Bunias|*
Angiosperms	Life|Eukaryota|Plantae|Bunium|*
Angiosperms	Life|Eukaryota|Plantae|Buphthalmum|*
Angiosperms	Life|Eukaryota|Plantae|Burmannia|*
Plants	Life|Eukaryota|Plantae|Butefia|*
Plants	Life|Eukaryota|Plantae|Butomites|*
Angiosperms	Life|Eukaryota|Plantae|Butomus|*
Plants	Life|Eukaryota|Plantae|Buzgulella|*
Plants	Life|Eukaryota|Plantae|Bythocladus|*
Plants	Life|Eukaryota|Plantae|Bythotrephis|*
Plants	Life|Eukaryota|Plantae|Cacalia|*
Angiosperms	Life|Eukaryota|Plantae|Cachrys|*
Plants	Life|Eukaryota|Plantae|Cactites|*
Angiosperms	Life|Eukaryota|Plantae|Cactus|*
Plants	Life|Eukaryota|Plantae|Caenopterites|*
Plants	Life|Eukaryota|Plantae|Caheniasaccites|*
Plants	Life|Eukaryota|Plantae|Calamariophyllum|*
Pteridophytes	Life|Eukaryota|Plantae|Calamites|*
Plants	Life|Eukaryota|Plantae|Calamodendrostachys|*
Plants	Life|Eukaryota|Plantae|Calamophycus|*
Plants	Life|Eukaryota|Plantae|Calamophyllites|*
Plants	Life|Eukaryota|Plantae|Calamopitus|*
Plants	Life|Eukaryota|Plantae|Calcideletrix|*
Angiosperms	Life|Eukaryota|Plantae|Calendula|*
Plants	Life|Eukaryota|Plantae|Calleophyllum|*
Plants	Life|Eukaryota|Plantae|Callipteridium|*
Plants	Life|Eukaryota|Plantae|Callispora|*
Plants	Life|Eukaryota|Plantae|Callithamnopsis|*
Gymnosperms	Life|Eukaryota|Plantae|Callitroxylon|*
Plants	Life|Eukaryota|Plantae|Callorites|*
Plants	Life|Eukaryota|Plantae|Callumispora|*
Angiosperms	Life|Eukaryota|Plantae|Caltha|*
Plants	Life|Eukaryota|Plantae|Calycophysoides|*
Plants	Life|Eukaryota|Plantae|Cambrostroma|*
Angiosperms	Life|Eukaryota|Plantae|Camellia|*
Angiosperms	Life|Eukaryota|Plantae|Cameraria|*
Plants	Life|Eukaryota|Plantae|Camerosporites|*
Plants	Life|Eukaryota|Plantae|Campanulospermum|*
Angiosperms	Life|Eukaryota|Plantae|Camphorosma|*
Plants	Life|Eukaryota|Plantae|Campoxylon|*
Plants	Life|Eukaryota|Plantae|Camptophyllum|*
Plants	Life|Eukaryota|Plantae|Camptopteris|*
Plants	Life|Eukaryota|Plantae|Cannanoropollis|*
Plants	Life|Eukaryota|Plantae|Cannophyllites|*
Plants	Life|Eukaryota|Plantae|Capparidoxylon|*
Angiosperms	Life|Eukaryota|Plantae|Capraria|*
Plants	Life|Eukaryota|Plantae|Caprifoliipites|*
Angiosperms	Life|Eukaryota|Plantae|Capsicum|*
Angiosperms	Life|Eukaryota|Plantae|Cardamine|*
Plants	Life|Eukaryota|Plantae|Cardioglossum|*
Plants	Life|Eukaryota|Plantae|Caricopsis|*
Angiosperms	Life|Eukaryota|Plantae|Carlina|*
Plants	Life|Eukaryota|Plantae|Carpentieria|*
Angiosperms	Life|Eukaryota|Plantae|Carpesium|*
Plants	Life|Eukaryota|Plantae|Carpites|*
Plants	Life|Eukaryota|Plantae|Carpolithes|*
Plants	Life|Eukaryota|Plantae|Carradorites|*
Angiosperms	Life|Eukaryota|Plantae|Carthamus|*
Angiosperms	Life|Eukaryota|Plantae|Carum|*
Angiosperms	Life|Eukaryota|Plantae|Caryophyllus|*
Angiosperms	Life|Eukaryota|Plantae|Cassine|*
Angiosperms	Life|Eukaryota|Plantae|Cassytha|*
Plants	Life|Eukaryota|Plantae|Castellinia|*
Angiosperms	Life|Eukaryota|Plantae|Catananche|*
Plants	Life|Eukaryota|Plantae|Catangophyton|*
Angiosperms	Life|Eukaryota|Plantae|Catesbaea|*
Plants	Life|Eukaryota|Plantae|Cathaysiopteris|*
Angiosperms	Life|Eukaryota|Plantae|Caucalis|*
Plants	Life|Eukaryota|Plantae|Caudex|*
Plants	Life|Eukaryota|Plantae|Caulerpides|*
Plants	Life|Eukaryota|Plantae|Caulomorpha|*
Plants	Life|Eukaryota|Plantae|Caulophyllites|*
Plants	Life|Eukaryota|Plantae|Caulopsis|*
Plants	Life|Eukaryota|Plantae|Cedrites|*
Plants	Life|Eukaryota|Plantae|Celluloxylon|*
Angiosperms	Life|Eukaryota|Plantae|Celosia|*
Angiosperms	Life|Eukaryota|Plantae|Celsia|*
Plants	Life|Eukaryota|Plantae|Celtitis|*
Plants	Life|Eukaryota|Plantae|Celyphinia|*
Plants	Life|Eukaryota|Plantae|Centunculus|*
Plants	Life|Eukaryota|Plantae|Ceramites|*
Plants	Life|Eukaryota|Plantae|Ceratoniophyllum|*
Plants	Life|Eukaryota|Plantae|Ceratophycus|*
Plants	Life|Eukaryota|Plantae|Ceratozamites|*
Angiosperms	Life|Eukaryota|Plantae|Cerbera|*
Angiosperms	Life|Eukaryota|Plantae|Cerinthe|*
Angiosperms	Life|Eukaryota|Plantae|Ceropegia|*
Angiosperms	Life|Eukaryota|Plantae|Cestrum|*
Angiosperms	Life|Eukaryota|Plantae|Chaerophyllum|*
Chlorophyta	Life|Eukaryota|Plantae|Chaetophorites|*
Plants	Life|Eukaryota|Plantae|Chakassiophyton|*
Plants	Life|Eukaryota|Plantae|Chakrea|*
Gymnosperms	Life|Eukaryota|Plantae|Chamaecyparites|*
Plants	Life|Eukaryota|Plantae|Changarniera|*
Plants	Life|Eukaryota|Plantae|Chankanella|*
Plants	Life|Eukaryota|Plantae|Charpentieria|*
Plants	Life|Eukaryota|Plantae|Chauviniopsis|*
Angiosperms	Life|Eukaryota|Plantae|Cheiranthus|*
Plants	Life|Eukaryota|Plantae|Cheirolepidium|*
Angiosperms	Life|Eukaryota|Plantae|Chelidonium|*
Angiosperms	Life|Eukaryota|Plantae|Chelone|*
Angiosperms	Life|Eukaryota|Plantae|Cherleria|*
Plants	Life|Eukaryota|Plantae|Chironia|*
Plants	Life|Eukaryota|Plantae|Chitospermum|*
Plants	Life|Eukaryota|Plantae|Chlamydocarpus|*
Plants	Life|Eukaryota|Plantae|Chloephycus|*
Chlorophyta	Life|Eukaryota|Plantae|Chlorellopsis|*
Plants	Life|Eukaryota|Plantae|Chlupacia|*
Angiosperms	Life|Eukaryota|Plantae|Chondrilla|*
Plants	Life|Eukaryota|Plantae|Chordophyllites|*
Plants	Life|Eukaryota|Plantae|Chotecella|*
Angiosperms	Life|Eukaryota|Plantae|Chrysanthemum|*
Angiosperms	Life|Eukaryota|Plantae|Chrysocoma|*
Angiosperms	Life|Eukaryota|Plantae|Chrysogonum|*
Angiosperms	Life|Eukaryota|Plantae|Cicer|*
Angiosperms	Life|Eukaryota|Plantae|Cichorium|*
Angiosperms	Life|Eukaryota|Plantae|Cicuta|*
Angiosperms	Life|Eukaryota|Plantae|Cinchona|*
Plants	Life|Eukaryota|Plantae|Cingularia|*
Angiosperms	Life|Eukaryota|Plantae|Cinna|*
Plants	Life|Eukaryota|Plantae|Cinnamomoides|*
Plants	Life|Eukaryota|Plantae|Cinnamomophyllum|*
Angiosperms	Life|Eukaryota|Plantae|Circaea|*
Plants	Life|Eukaryota|Plantae|Circidoxylon|*
Plants	Life|Eukaryota|Plantae|Circoporoxylon|*
Plants	Life|Eukaryota|Plantae|Cirratriradites|*
Plants	Life|Eukaryota|Plantae|Cladiscothallus|*
Gymnosperms	Life|Eukaryota|Plantae|Cladiscus|*
Plants	Life|Eukaryota|Plantae|Cladocedroxylon|*
Plants	Life|Eukaryota|Plantae|Cladophlebidium|*
Plants	Life|Eukaryota|Plantae|Cladostrobus|*
Plants	Life|Eukaryota|Plantae|Clathrophyllum|*
Plants	Life|Eukaryota|Plantae|Clavaperiporites|*
Plants	Life|Eukaryota|Plantae|Clavascina|*
Plants	Life|Eukaryota|Plantae|Clavatricolporites|*
Plants	Life|Eukaryota|Plantae|Clavatricolporoidites|*
Plants	Life|Eukaryota|Plantae|Clavijopsis|*
Angiosperms	Life|Eukaryota|Plantae|Claytonia|*
Plants	Life|Eukaryota|Plantae|Climaciophyton|*
Angiosperms	Life|Eukaryota|Plantae|Clinopodium|*
Angiosperms	Life|Eukaryota|Plantae|Clitoria|*
Plants	Life|Eukaryota|Plantae|Closteroxylon|*
Plants	Life|Eukaryota|Plantae|Clypeola|*
Angiosperms	Life|Eukaryota|Plantae|Cneorum|*
Plants	Life|Eukaryota|Plantae|Coactilum|*
Plants	Life|Eukaryota|Plantae|Coccolobites|*
Angiosperms	Life|Eukaryota|Plantae|Cochlearia|*
Plants	Life|Eukaryota|Plantae|Cochliocarpus|*
Plants	Life|Eukaryota|Plantae|Codonophora|*
Plants	Life|Eukaryota|Plantae|Codonophycus|*
Plants	Life|Eukaryota|Plantae|Codonospermum|*
Plants	Life|Eukaryota|Plantae|Coelenteratella|*
Angiosperms	Life|Eukaryota|Plantae|Coffea|*
Angiosperms	Life|Eukaryota|Plantae|Colchicum|*
Angiosperms	Life|Eukaryota|Plantae|Coldenia|*
Plants	Life|Eukaryota|Plantae|Collenella|*
Angiosperms	Life|Eukaryota|Plantae|Collinsonia|*
Plants	Life|Eukaryota|Plantae|Colpospermum|*
Plants	Life|Eukaryota|Plantae|Columnaria|*
Angiosperms	Life|Eukaryota|Plantae|Columnea|*
Plants	Life|Eukaryota|Plantae|Colymboxylon|*
Angiosperms	Life|Eukaryota|Plantae|Comarum|*
Plants	Life|Eukaryota|Plantae|Comephyllum|*
Angiosperms	Life|Eukaryota|Plantae|Commelina|*
Plants	Life|Eukaryota|Plantae|Commelinacites|*
Plants	Life|Eukaryota|Plantae|Compsotesta|*
Plants	Life|Eukaryota|Plantae|Compsoxylon|*
Plants	Life|Eukaryota|Plantae|Comptonites|*
Plants	Life|Eukaryota|Plantae|Comptospermum|*
Plants	Life|Eukaryota|Plantae|Conchocaryon|*
Plants	Life|Eukaryota|Plantae|Conchotheca|*
Plants	Life|Eukaryota|Plantae|Conchyophycus|*
Plants	Life|Eukaryota|Plantae|Concresceraria|*
Plants	Life|Eukaryota|Plantae|Confervoides|*
Plants	Life|Eukaryota|Plantae|Coniferites|*
Angiosperms	Life|Eukaryota|Plantae|Conium|*
Angiosperms	Life|Eukaryota|Plantae|Connarus|*
Plants	Life|Eukaryota|Plantae|Conospermophyllum|*
Pteridophytes	Life|Eukaryota|Plantae|Conostoma|*
Angiosperms	Life|Eukaryota|Plantae|Convallaria|*
Plants	Life|Eukaryota|Plantae|Convallarites|*
Angiosperms	Life|Eukaryota|Plantae|Conyza|*
Plants	Life|Eukaryota|Plantae|Cooksonites|*
Plants	Life|Eukaryota|Plantae|Copiapaea|*
Plants	Life|Eukaryota|Plantae|Copperia|*
Plants	Life|Eukaryota|Plantae|Corallinites|*
Plants	Life|Eukaryota|Plantae|Coraphyton|*
Angiosperms	Life|Eukaryota|Plantae|Corbularia|*
Plants	Life|Eukaryota|Plantae|Cordaicortex|*
Plants	Life|Eukaryota|Plantae|Cordaixylon|*
Angiosperms	Life|Eukaryota|Plantae|Coreopsis|*
Angiosperms	Life|Eukaryota|Plantae|Coriandrum|*
Angiosperms	Life|Eukaryota|Plantae|Coris|*
Angiosperms	Life|Eukaryota|Plantae|Corispermum|*
Plants	Life|Eukaryota|Plantae|Cornoxylon|*
Angiosperms	Life|Eukaryota|Plantae|Cornucopiae|*
Angiosperms	Life|Eukaryota|Plantae|Cornutia|*
Plants	Life|Eukaryota|Plantae|Cornutula|*
Angiosperms	Life|Eukaryota|Plantae|Coronilla|*
Gymnosperms	Life|Eukaryota|Plantae|Coronostoma|*
Angiosperms	Life|Eukaryota|Plantae|Corrigiola|*
Plants	Life|Eukaryota|Plantae|Corticites|*
Plants	Life|Eukaryota|Plantae|Cortusa|*
Angiosperms	Life|Eukaryota|Plantae|Corymbium|*
Plants	Life|Eukaryota|Plantae|Coryphoicarpus|*
Angiosperms	Life|Eukaryota|Plantae|Costus|*
Plants	Life|Eukaryota|Plantae|Cottaea|*
Angiosperms	Life|Eukaryota|Plantae|Cotula|*
Angiosperms	Life|Eukaryota|Plantae|Cotyledon|*
Plants	Life|Eukaryota|Plantae|Couperipollis|*
Angiosperms	Life|Eukaryota|Plantae|Cracca|*
Angiosperms	Life|Eukaryota|Plantae|Crambe|*
Angiosperms	Life|Eukaryota|Plantae|Craniolaria|*
Plants	Life|Eukaryota|Plantae|Craspedosperma|*
Plants	Life|Eukaryota|Plantae|Crassimonoletes|*
Gymnosperms	Life|Eukaryota|Plantae|Crassinervia|*
Angiosperms	Life|Eukaryota|Plantae|Crassula|*
Plants	Life|Eukaryota|Plantae|Crataegites|*
Angiosperms	Life|Eukaryota|Plantae|Crateva|*
Plants	Life|Eukaryota|Plantae|Crematopteris|*
Angiosperms	Life|Eukaryota|Plantae|Crescentia|*
Angiosperms	Life|Eukaryota|Plantae|Cressa|*
Plants	Life|Eukaryota|Plantae|Cretosiphon|*
Plants	Life|Eukaryota|Plantae|Crinitella|*
Plants	Life|Eukaryota|Plantae|Crinites|*
Angiosperms	Life|Eukaryota|Plantae|Crinum|*
Angiosperms	Life|Eukaryota|Plantae|Crithmum|*
Plants	Life|Eukaryota|Plantae|Crocalophyton|*
Angiosperms	Life|Eukaryota|Plantae|Crocus|*
Plants	Life|Eukaryota|Plantae|Cromyodendron|*
Plants	Life|Eukaryota|Plantae|Crosschorda|*
Plants	Life|Eukaryota|Plantae|Crossopteris|*
Angiosperms	Life|Eukaryota|Plantae|Crucianella|*
Plants	Life|Eukaryota|Plantae|Crucisaccites|*
Plants	Life|Eukaryota|Plantae|Cryptophyllites|*
Plants	Life|Eukaryota|Plantae|Cryptopolyporites|*
Plants	Life|Eukaryota|Plantae|Cryptoxylon|*
Plants	Life|Eukaryota|Plantae|Cryspophycus|*
Plants	Life|Eukaryota|Plantae|Ctenidiopsis|*
Angiosperms	Life|Eukaryota|Plantae|Cuminum|*
Plants	Life|Eukaryota|Plantae|Cuneatopteris|*
Plants	Life|Eukaryota|Plantae|Cupressocarpus|*
Angiosperms	Life|Eukaryota|Plantae|Curcuma|*
Gymnosperms	Life|Eukaryota|Plantae|Curionia|*
Plants	Life|Eukaryota|Plantae|Cushmanipites|*
Plants	Life|Eukaryota|Plantae|Cyathotrachus|*
Plants	Life|Eukaryota|Plantae|Cycadium|*
Angiosperms	Life|Eukaryota|Plantae|Cyclamen|*
Plants	Life|Eukaryota|Plantae|Cyclobaculisporites|*
Plants	Life|Eukaryota|Plantae|Cyclocarpon|*
Plants	Life|Eukaryota|Plantae|Cyclofoveolatispora|*
Plants	Life|Eukaryota|Plantae|Cyclogranisporites|*
Plants	Life|Eukaryota|Plantae|Cyclois|*
Plants	Life|Eukaryota|Plantae|Cylindrites|*
Plants	Life|Eukaryota|Plantae|Cymodoceites|*
Angiosperms	Life|Eukaryota|Plantae|Cynanchum|*
Angiosperms	Life|Eukaryota|Plantae|Cynara|*
Plants	Life|Eukaryota|Plantae|Cynarocephalus|*
Angiosperms	Life|Eukaryota|Plantae|Cynoglossum|*
Angiosperms	Life|Eukaryota|Plantae|Cynosurus|*
Plants	Life|Eukaryota|Plantae|Cyperocaulon|*
Angiosperms	Life|Eukaryota|Plantae|Cypripedium|*
Plants	Life|Eukaryota|Plantae|Cyrilloxylon|*
Plants	Life|Eukaryota|Plantae|Cyrrhites|*
Plants	Life|Eukaryota|Plantae|Cystiphycus|*
Plants	Life|Eukaryota|Plantae|Cystosporites|*
Angiosperms	Life|Eukaryota|Plantae|Cytisus|*
Plants	Life|Eukaryota|Plantae|Czapcoctia|*
Plants	Life|Eukaryota|Plantae|Dacrydites|*
Angiosperms	Life|Eukaryota|Plantae|Dactylis|*
Plants	Life|Eukaryota|Plantae|Dactyloporella|*
Plants	Life|Eukaryota|Plantae|Dahurites|*
Plants	Life|Eukaryota|Plantae|Dalejophyton|*
Angiosperms	Life|Eukaryota|Plantae|Dalibarda|*
Angiosperms	Life|Eukaryota|Plantae|Daphnites|*
Plants	Life|Eukaryota|Plantae|Dascycladites|*
Plants	Life|Eukaryota|Plantae|Dasycirriphycas|*
Angiosperms	Life|Eukaryota|Plantae|Dasyphyllum|*
Angiosperms	Life|Eukaryota|Plantae|Daucus|*
Plants	Life|Eukaryota|Plantae|Debeya|*
Angiosperms	Life|Eukaryota|Plantae|Decagonocarpus|*
Plants	Life|Eukaryota|Plantae|Dechenia|*
Plants	Life|Eukaryota|Plantae|Decisporis|*
Plants	Life|Eukaryota|Plantae|Decussatisporites|*
Plants	Life|Eukaryota|Plantae|Delesserites|*
Plants	Life|Eukaryota|Plantae|Delgadopsis|*
Angiosperms	Life|Eukaryota|Plantae|Delphinium|*
Plants	Life|Eukaryota|Plantae|Deltenrea|*
Bacteria	Life|Eukaryota|Plantae|Dendractis|*
Plants	Life|Eukaryota|Plantae|Densipollenites|*
Plants	Life|Eukaryota|Plantae|Dentaria|*
Plants	Life|Eukaryota|Plantae|Dentatispora|*
Plants	Life|Eukaryota|Plantae|Desmodites|*
Plants	Life|Eukaryota|Plantae|Desmopteris|*
Plants	Life|Eukaryota|Plantae|Dewalquea|*
Angiosperms	Life|Eukaryota|Plantae|Dianthera|*
Angiosperms	Life|Eukaryota|Plantae|Diapensia|*
Plants	Life|Eukaryota|Plantae|Dicalamophyllum|*
Plants	Life|Eukaryota|Plantae|Dichoneuron|*
Plants	Life|Eukaryota|Plantae|Dichophyllites|*
Plants	Life|Eukaryota|Plantae|Dichophyton|*
Plants	Life|Eukaryota|Plantae|Diclidocarya|*
Plants	Life|Eukaryota|Plantae|Dicranites|*
Plants	Life|Eukaryota|Plantae|Dicrophlebis|*
Angiosperms	Life|Eukaryota|Plantae|Dictamnus|*
