Label	URI
Fernandez, R.	http://eol.org/schema/terms/Fernandez_R
Geist, V.	http://eol.org/schema/terms/Geist_V
Gill, R.	http://eol.org/schema/terms/Gill_R
Gizejewski, Z.	http://eol.org/schema/terms/Gizejewski_Z
Jiménez, J.	http://eol.org/schema/terms/Jiménez_J
Pastore, H.	http://eol.org/schema/terms/Pastore_H
Saucedo, C.	http://eol.org/schema/terms/Saucedo_C
Wittmer, H.	http://eol.org/schema/terms/Wittmer_H
Zhang, X.	http://eol.org/schema/terms/Zhang_X
Masonjones, H.	http://eol.org/schema/terms/Masonjones_H
Woodall, L.	http://eol.org/schema/terms/Woodall_L
Kuo, T.-C.	http://eol.org/schema/terms/Kuo_T-C
Aylesworth, L.	http://eol.org/schema/terms/Aylesworth_L
Wiswedel, S.	http://eol.org/schema/terms/Wiswedel_S
Lim, A.	http://eol.org/schema/terms/Lim_A
Buchanan, J.	http://eol.org/schema/terms/Buchanan_J
Oliveira, T.	http://eol.org/schema/terms/Oliveira_T
Harasti, D.	http://eol.org/schema/terms/Harasti_D
Hayashida-Boyles, A.	http://eol.org/schema/terms/Hayashida-Boyles_A
Rose, E.	http://eol.org/schema/terms/Rose_E
Pluháček, J.	http://eol.org/schema/terms/Pluháček_J
Wells, S.	http://eol.org/schema/terms/Wells_S
Rajasegaran, P.	http://eol.org/schema/terms/Rajasegaran_P
Rosli, Q.	http://eol.org/schema/terms/Rosli_Q
Oo, S.S.L.	http://eol.org/schema/terms/Oo_SSL
Helgen	http://eol.org/schema/terms/Helgen
Esselstyn, J.	http://eol.org/schema/terms/Esselstyn_J
Huang, J. C.-C.	http://eol.org/schema/terms/Huang_JC-C
Sigit W.	http://eol.org/schema/terms/Sigit_W
Hall, L.	http://eol.org/schema/terms/Hall_L
Douangboubpha , B.	http://eol.org/schema/terms/Douangboubpha__B
Phelps, K.	http://eol.org/schema/terms/Phelps_K
MacArthur, E.	http://eol.org/schema/terms/MacArthur_E
Dookia, S.	http://eol.org/schema/terms/Dookia_S
Shazali, N.	http://eol.org/schema/terms/Shazali_N
Chakravarty, R.	http://eol.org/schema/terms/Chakravarty_R
Duya, M.R.	http://eol.org/schema/terms/Duya_MR
Jiang, T.L.	http://eol.org/schema/terms/Jiang_TL
Feng, J.	http://eol.org/schema/terms/Feng_J
Woinarski, J.C.Z.	http://eol.org/schema/terms/Woinarski_JCZ
Utevsky, S.	http://eol.org/schema/terms/Utevsky_S
Zagmajster, M.	http://eol.org/schema/terms/Zagmajster_M
Trontelj, P.	http://eol.org/schema/terms/Trontelj_P
Taylor, C.A.	http://eol.org/schema/terms/Taylor_CA
Queirolo, D.	http://eol.org/schema/terms/Queirolo_D
Branch, W.R.	http://eol.org/schema/terms/Branch_WR
Loehr, V.J.T.	http://eol.org/schema/terms/Loehr_VJT
Baard, E.H.W.	http://eol.org/schema/terms/Baard_EHW
Webb, J.	http://eol.org/schema/terms/Webb_J
Anderson, R.P.	http://eol.org/schema/terms/Anderson_RP
Abraham, R.	http://eol.org/schema/terms/Abraham_R
Madhusoodana Kurup, B.	http://eol.org/schema/terms/Madhusoodana_Kurup_B
Krishna , K.K.	http://eol.org/schema/terms/Krishna__KK
Dahanukar, N.	http://eol.org/schema/terms/Dahanukar_N
Chebanov, M.	http://eol.org/schema/terms/Chebanov_M
AbiSaid, M.	http://eol.org/schema/terms/AbiSaid_M
Wiesel, I.	http://eol.org/schema/terms/Wiesel_I
Domning, D.	http://eol.org/schema/terms/Domning_D
Morales-Vela, B.	http://eol.org/schema/terms/Morales-Vela_B
Malicky, H.	http://eol.org/schema/terms/Malicky_H
Ledesma, M.	http://eol.org/schema/terms/Ledesma_M
Brown, R.	http://eol.org/schema/terms/Brown_R
Sy, E.	http://eol.org/schema/terms/Sy_E
Rico, E.L.	http://eol.org/schema/terms/Rico_EL
Hückstädt, L.	http://eol.org/schema/terms/Hückstädt_L
Young, B.E.	http://eol.org/schema/terms/Young_BE
Jarvis, L.	http://eol.org/schema/terms/Jarvis_L
Geissmann, T.	http://eol.org/schema/terms/Geissmann_T
Nijman, V.	http://eol.org/schema/terms/Nijman_V
Boonratana, R.	http://eol.org/schema/terms/Boonratana_R
Brockelman, W.	http://eol.org/schema/terms/Brockelman_W
Roos, C.	http://eol.org/schema/terms/Roos_C
Nowak, M.G.	http://eol.org/schema/terms/Nowak_MG
Cheyne, S.M.	http://eol.org/schema/terms/Cheyne_SM
Liswanto, D.	http://eol.org/schema/terms/Liswanto_D
Whittaker, D.	http://eol.org/schema/terms/Whittaker_D
Whitten, T.	http://eol.org/schema/terms/Whitten_T
Timmins, T.	http://eol.org/schema/terms/Timmins_T
Traeholt, C.	http://eol.org/schema/terms/Traeholt_C
van der Straeten, E.	http://eol.org/schema/terms/Van_der_Straeten__E
Whitehead, H.	http://eol.org/schema/terms/Whitehead_H
Feyrer, L.	http://eol.org/schema/terms/Feyrer_L
Gilmore, G.	http://eol.org/schema/terms/Gilmore_G
Milagrosa Bustamante, G.	http://eol.org/schema/terms/Milagrosa_Bustamante_G
Robertson, R.	http://eol.org/schema/terms/Robertson_R
Jones, H. A.	http://eol.org/schema/terms/Jones_H_A
De Smet, K.	http://eol.org/schema/terms/De_Smet_K
McCay, S.	http://eol.org/schema/terms/McCay_S
van den Burg, M.	http://eol.org/schema/terms/van_den_Burg_M
Breuil, M.	http://eol.org/schema/terms/Breuil_M
Knapp, C.	http://eol.org/schema/terms/Knapp_C
Iskandar, D.	http://eol.org/schema/terms/Iskandar_D
Jenkins, H.	http://eol.org/schema/terms/Jenkins_H
Inger, R.F.	http://eol.org/schema/terms/Inger_RF
Lilley, R.	http://eol.org/schema/terms/Lilley_R
Shaji, C.P.	http://eol.org/schema/terms/Shaji_CP
Rahman, S.	http://eol.org/schema/terms/Rahman_S
da Silva, V.	http://eol.org/schema/terms/da_Silva_V
Martin, A.	http://eol.org/schema/terms/Martin_A
Aliaga-Rossel, E.	http://eol.org/schema/terms/Aliaga-Rossel_E
Smith, B.D.	http://eol.org/schema/terms/Smith_BD
Schütte, K.	http://eol.org/schema/terms/Schütte_K
Solofoniaina, A.	http://eol.org/schema/terms/Solofoniaina_A
Brown, J.	http://eol.org/schema/terms/Brown_J
Grijalba Bendeck, L.	http://eol.org/schema/terms/Grijalba_Bendeck_L
Jayaraj, V.K.	http://eol.org/schema/terms/Jayaraj_VK
Fahr. J.	http://eol.org/schema/terms/Fahr_J
Nor Zalipah, M.	http://eol.org/schema/terms/Nor_Zalipah_M
Rosell-Ambal, R.G.B.	http://eol.org/schema/terms/Rosell-Ambal_RGB
Loyd, A.M.	http://eol.org/schema/terms/Loyd_AM
Lim, L.S.	http://eol.org/schema/terms/Lim_LS
Cacho, M.A.	http://eol.org/schema/terms/Cacho_MA
Dionisio, T.	http://eol.org/schema/terms/Dionisio_T
Alviola, P.A.	http://eol.org/schema/terms/Alviola_PA
Politano, E.	http://eol.org/schema/terms/Politano_E
Lea, J.	http://eol.org/schema/terms/Lea_J
Boycott, R.C.	http://eol.org/schema/terms/Boycott_RC
Mifsud, D.A.	http://eol.org/schema/terms/Mifsud_DA
Calderón Mandujano, R.	http://eol.org/schema/terms/Calderón_Mandujano_R
Canseco-Marquez, L.	http://eol.org/schema/terms/Canseco-Marquez_L
Stiassny, M.	http://eol.org/schema/terms/Stiassny_M
Mailautoka, K.	http://eol.org/schema/terms/Mailautoka_K
Lubbe, A.	http://eol.org/schema/terms/Lubbe_A
Schumann, M.	http://eol.org/schema/terms/Schumann_M
Ngobela, T.	http://eol.org/schema/terms/Ngobela_T
Tuniyev, B.	http://eol.org/schema/terms/Tuniyev_B
Agasyan, A.	http://eol.org/schema/terms/Agasyan_A
Orlov, N.L.	http://eol.org/schema/terms/Orlov_NL
Tuniyev, S.	http://eol.org/schema/terms/Tuniyev_S
Sadovy, Y.J.	http://eol.org/schema/terms/Sadovy_YJ
Beresford, A.	http://eol.org/schema/terms/Beresford_A
Chenery, A.	http://eol.org/schema/terms/Chenery_A
Ashe, E.	http://eol.org/schema/terms/Ashe_E
Alafaro-Shiguieto, J.	http://eol.org/schema/terms/Alafaro-Shiguieto_J
Lundquist, D.	http://eol.org/schema/terms/Lundquist_D
Mangel, J.	http://eol.org/schema/terms/Mangel_J
Leis, J.L.	http://eol.org/schema/terms/Leis_JL
Lyczkowski-Shultz, J.	http://eol.org/schema/terms/Lyczkowski-Shultz_J
Burbidge, A.	http://eol.org/schema/terms/Burbidge_A
Acebes, P.	http://eol.org/schema/terms/Acebes_P
Cuéllar, E.	http://eol.org/schema/terms/Cuellar_E
Funes, M.	http://eol.org/schema/terms/Funes_M
Hoces, D.	http://eol.org/schema/terms/Hoces_D
Puig, S.	http://eol.org/schema/terms/Puig_S
Franklin, W.L.	http://eol.org/schema/terms/Franklin_WL
González, B.A.	http://eol.org/schema/terms/González_BA
Lichtenstein, G.	http://eol.org/schema/terms/Lichtenstein_G
Starmühlner, F.	http://eol.org/schema/terms/Starmühlner_F
Schembri, P.J.	http://eol.org/schema/terms/Schembri_PJ
Lange, C.N.	http://eol.org/schema/terms/Lange_CN
Taggart, D.	http://eol.org/schema/terms/Taggart_D
Horsup, A.	http://eol.org/schema/terms/Horsup_A
Palazzi, S.	http://eol.org/schema/terms/Palazzi_S
Lane, A.	http://eol.org/schema/terms/Lane_A
Guinea, M.	http://eol.org/schema/terms/Guinea_M
Polidoro, B.A.	http://eol.org/schema/terms/Polidoro_BA
Morrison, K.	http://eol.org/schema/terms/Morrison_K
Robinson, T.	http://eol.org/schema/terms/Robinson_T
Read, J.	http://eol.org/schema/terms/Read_J
Inchaustegui, S.	http://eol.org/schema/terms/Inchaustegui_S
Landestoy, M.	http://eol.org/schema/terms/Landestoy_M
Bachraz, V.	http://eol.org/schema/terms/Bachraz_V
Abdel-Rahman, E.H.	http://eol.org/schema/terms/Abdel-Rahman_EH
Corti, M.	http://eol.org/schema/terms/Corti_M
LaFleur, M.	http://eol.org/schema/terms/LaFleur_M
Gould, L.	http://eol.org/schema/terms/Gould_L
Ludwig, G.	http://eol.org/schema/terms/Ludwig_G
Knogge, C.	http://eol.org/schema/terms/Knogge_C
Pissinatti, A.	http://eol.org/schema/terms/Pissinatti_A
de Oliveira, P.	http://eol.org/schema/terms/de_Oliveira_P
Paviolo, A.	http://eol.org/schema/terms/Paviolo_A
Crawshaw, P.	http://eol.org/schema/terms/Crawshaw_P
Kelly, M.	http://eol.org/schema/terms/Kelly_M
De Angelo, C.	http://eol.org/schema/terms/De_Angelo_C
Payan, E.	http://eol.org/schema/terms/Payan_E
Bianchi, R.	http://eol.org/schema/terms/Bianchi_R
Rueda, L.	http://eol.org/schema/terms/Rueda_L
Schargel, W.	http://eol.org/schema/terms/Schargel_W
Rivas, G.	http://eol.org/schema/terms/Rivas_G
Wibbels, T.	http://eol.org/schema/terms/Wibbels_T
Bevan, E.	http://eol.org/schema/terms/Bevan_E
Chaloupka, M.Y.	http://eol.org/schema/terms/Chaloupka_MY
Abreu-Grobois, A.	http://eol.org/schema/terms/Abreu-Grobois_A
Ball, J.B.	http://eol.org/schema/terms/Ball_JB
Cockburn, K.N.A.	http://eol.org/schema/terms/Cockburn_KNA
Edge, D.A.	http://eol.org/schema/terms/Edge_DA
Wilmet, L.	http://eol.org/schema/terms/Wilmet_L
Ferguson, B.	http://eol.org/schema/terms/Ferguson_B
Rakotondranary, S.J.	http://eol.org/schema/terms/Rakotondranary_SJ
Ganzhorn, J.	http://eol.org/schema/terms/Ganzhorn_J
Donohue, M.E.	http://eol.org/schema/terms/Donohue_ME
Lewis, R.	http://eol.org/schema/terms/Lewis_R
Andriajaona, A.	http://eol.org/schema/terms/Andriajaona_A
Rasoamazava, L.	http://eol.org/schema/terms/Rasoamazava_L
Rakotomalala, V.F.	http://eol.org/schema/terms/Rakotomalala_VF
Dinsmore, M.	http://eol.org/schema/terms/Dinsmore_M
Thiel, C.	http://eol.org/schema/terms/Thiel_C
Frias Martins, A.	http://eol.org/schema/terms/Frias_Martins_A
Frias-Martin, A.	http://eol.org/schema/terms/Frias-Martin_A
Watanabe, K.	http://eol.org/schema/terms/Watanabe_K
Abe, T.	http://eol.org/schema/terms/Abe_T
Iwata, A.	http://eol.org/schema/terms/Iwata_A
Shimizu, T.	http://eol.org/schema/terms/Shimizu_T
Hosoya, K.	http://eol.org/schema/terms/Hosoya_K
Boveng, P.	http://eol.org/schema/terms/Boveng_P
Nassar, J.	http://eol.org/schema/terms/Nassar_J
Lorenzo, C.	http://eol.org/schema/terms/Lorenzo_C
Lanier, H.C.	http://eol.org/schema/terms/Lanier_HC
Brown, D.E.	http://eol.org/schema/terms/Brown_DE
Ballesteros, F.	http://eol.org/schema/terms/Ballesteros_F
Tolesa, Z.	http://eol.org/schema/terms/Tolesa_Z
Sahlen, G.	http://eol.org/schema/terms/Sahlen_G
Inoue, K.	http://eol.org/schema/terms/Inoue_K
Razafindranaivo, V.	http://eol.org/schema/terms/Razafindranaivo_V
Dunham, A.	http://eol.org/schema/terms/Dunham_A
Millard, M.J.	http://eol.org/schema/terms/Millard_MJ
Zaldívar-Rae, J.A.	http://eol.org/schema/terms/Zaldívar-Rae_JA
Shin, P.	http://eol.org/schema/terms/Shin_P
Carmichael, R.	http://eol.org/schema/terms/Carmichael_R
Dharmarajah, V.	http://eol.org/schema/terms/Dharmarajah_V
Ho, B.	http://eol.org/schema/terms/Ho_B
Novitsky, T.	http://eol.org/schema/terms/Novitsky_T
Tanacredi, J.	http://eol.org/schema/terms/Tanacredi_J
Devi, R.	http://eol.org/schema/terms/Devi_R
Boguskaya, N.	http://eol.org/schema/terms/Boguskaya_N
Espejo, P.	http://eol.org/schema/terms/Espejo_P
Nunez, H.	http://eol.org/schema/terms/Nunez_H
Garin, C.	http://eol.org/schema/terms/Garin_C
Nunez, J.	http://eol.org/schema/terms/Nunez_J
Sallabery, N.	http://eol.org/schema/terms/Sallabery_N
Victoriano, P.	http://eol.org/schema/terms/Victoriano_P
Vidal, M.	http://eol.org/schema/terms/Vidal_M
Avila, L.	http://eol.org/schema/terms/Avila_L
Abdala, S.	http://eol.org/schema/terms/Abdala_S
Avilés, R.	http://eol.org/schema/terms/Avilés_R
Rocha, C.F.D.	http://eol.org/schema/terms/Rocha_CFD
Aguilar, C.	http://eol.org/schema/terms/Aguilar_C
Perez, J.	http://eol.org/schema/terms/Perez_J
Roberts, C.	http://eol.org/schema/terms/Roberts_C
Jefferson, T.A.	http://eol.org/schema/terms/Jefferson_TA
Iwatsuki, Y.	http://eol.org/schema/terms/Iwatsuki_Y
Bennett, R.	http://eol.org/schema/terms/Bennett_R
Hero, J.	http://eol.org/schema/terms/Hero_J
Lemckert, F.	http://eol.org/schema/terms/Lemckert_F
Littlejohn, M.	http://eol.org/schema/terms/Littlejohn_M
Brereton, R.	http://eol.org/schema/terms/Brereton_R
Brown, P.	http://eol.org/schema/terms/Brown_P
Rolán, E.	http://eol.org/schema/terms/Rolán_E
Galante, E.	http://eol.org/schema/terms/Galante_E
Skelton, P.	http://eol.org/schema/terms/Skelton_P
Aguiar, L.	http://eol.org/schema/terms/Aguiar_L
Bernard, E.	http://eol.org/schema/terms/Bernard_E
Medina, C.	http://eol.org/schema/terms/Medina_C
Serfass, T.	http://eol.org/schema/terms/Serfass_T
Evans, S.S.	http://eol.org/schema/terms/Evans_SS
Polechla, P.	http://eol.org/schema/terms/Polechla_P
Valqui, J.	http://eol.org/schema/terms/Valqui_J
Rheingantz, M.L.	http://eol.org/schema/terms/Rheingantz_ML
Trinca, C.S.	http://eol.org/schema/terms/Trinca_CS
Pozzi, C.	http://eol.org/schema/terms/Pozzi_C
Medina-Vogel, G.	http://eol.org/schema/terms/Medina-Vogel_G
Chehébar, C.	http://eol.org/schema/terms/Chehébar_C
Laudisoit, A.	http://eol.org/schema/terms/Laudisoit_A
Ron, T.	http://eol.org/schema/terms/Ron_T
Rudran, R.	http://eol.org/schema/terms/Rudran_R
Darwall, W. (IUCN Freshwater Biodiversity Assessment Unit)	http://eol.org/schema/terms/Darwall_W_(IUCN_Freshwater_Biodiversity_Assessment_Unit)
Pollock, C.M. (IUCN Red List Unit)	http://eol.org/schema/terms/Pollock_CM_(IUCN_Red_List_Unit)
McIvor, A.	http://eol.org/schema/terms/McIvor_A
Dooley, J.	http://eol.org/schema/terms/Dooley_J
Marechal, J.	http://eol.org/schema/terms/Marechal_J
Pina Amargos, F.	http://eol.org/schema/terms/Pina_Amargos_F
García-Machado, E.	http://eol.org/schema/terms/García-Machado_E
Rodríguez-Machado, S.	http://eol.org/schema/terms/Rodríguez-Machado_S
Ponce de León, J.	http://eol.org/schema/terms/Ponce_de_León_J
Ulmo-Díaz, G.	http://eol.org/schema/terms/Ulmo-Díaz_G
Zapp-Sluis, M.	http://eol.org/schema/terms/Zapp-Sluis_M
Roos, A.	http://eol.org/schema/terms/Roos_A
Loy, A.	http://eol.org/schema/terms/Loy_A
de Silva, P.	http://eol.org/schema/terms/de_Silva_P
Hajkova, P.	http://eol.org/schema/terms/Hajkova_P
Zemanová, B.	http://eol.org/schema/terms/Zemanová_B
Aadrean, A.	http://eol.org/schema/terms/Aadrean_A
Kanchanasaka, B.	http://eol.org/schema/terms/Kanchanasaka_B
Heng, S.	http://eol.org/schema/terms/Heng_S
Reza Lubis, I.	http://eol.org/schema/terms/Reza_Lubis_I
Olsson, A.	http://eol.org/schema/terms/Olsson_A
Feeroz, M.M.	http://eol.org/schema/terms/Feeroz_MM
Al-Sheikhly, O.F.	http://eol.org/schema/terms/Al-Sheikhly_OF
Woodroffe, R.	http://eol.org/schema/terms/Woodroffe_R
Sumontha, M.	http://eol.org/schema/terms/Sumontha_M
Phimmachak, S.	http://eol.org/schema/terms/Phimmachak_S
Panitvong, N.	http://eol.org/schema/terms/Panitvong_N
Stuart, B.L.	http://eol.org/schema/terms/Stuart_BL
Danaisawat, P.	http://eol.org/schema/terms/Danaisawat_P
Pauwels, O.S.G.	http://eol.org/schema/terms/Pauwels_OSG
Vashon, J.	http://eol.org/schema/terms/Vashon_J
von Arx, M.	http://eol.org/schema/terms/von_Arx_M
Antonevich, A.	http://eol.org/schema/terms/Antonevich_A
Rodríguez, A.	http://eol.org/schema/terms/Rodriguez_A
Calzada, J.	http://eol.org/schema/terms/Calzada_J
Morin, D.	http://eol.org/schema/terms/Morin_D
Lopez-Gonzalez, C.A.	http://eol.org/schema/terms/Lopez-Gonzalez_CA
Wilson, K.	http://eol.org/schema/terms/Wilson_K
Pokryszko, B.	http://eol.org/schema/terms/Pokryszko_B
Chetry, D.	http://eol.org/schema/terms/Chetry_D
Das, J.	http://eol.org/schema/terms/Das_J
Yongcheng, L.	http://eol.org/schema/terms/Yongcheng_L
Htun, S.	http://eol.org/schema/terms/Htun_S
Chalise, M.	http://eol.org/schema/terms/Chalise_M
Wu, H.Y.	http://eol.org/schema/terms/Wu_HY
Eudey, A.	http://eol.org/schema/terms/Eudey_A
Singh, M.	http://eol.org/schema/terms/Singh_M
Tokita, K.	http://eol.org/schema/terms/Tokita_K
Lee, R.	http://eol.org/schema/terms/Lee_R
Riley, E.	http://eol.org/schema/terms/Riley_E
Sangermano, F.	http://eol.org/schema/terms/Sangermano_F
Cannon, C.	http://eol.org/schema/terms/Cannon_C
Shekelle, M.	http://eol.org/schema/terms/Shekelle_M
Kumara, H.N.	http://eol.org/schema/terms/Kumara_HN
Ang, A.	http://eol.org/schema/terms/Ang_A
Choudhury, A.	http://eol.org/schema/terms/Choudhury_A
Supriatna, J.	http://eol.org/schema/terms/Supriatna_J
Dittus, W.	http://eol.org/schema/terms/Dittus_W
Watson, A.C.	http://eol.org/schema/terms/Watson_AC
Pilot, M.	http://eol.org/schema/terms/Pilot_M
Majolo, B.	http://eol.org/schema/terms/Majolo_B
Waters, S.	http://eol.org/schema/terms/Waters_S
Richardson, M.	http://eol.org/schema/terms/Richardson_M
Lieschke, J.	http://eol.org/schema/terms/Lieschke_J
Zampatti, B.	http://eol.org/schema/terms/Zampatti_B
Koster, W.	http://eol.org/schema/terms/Koster_W
Tasirin, J.	http://eol.org/schema/terms/Tasirin_J
Dinets, V.	http://eol.org/schema/terms/Dinets_V
Hilser, H.	http://eol.org/schema/terms/Hilser_H
Seymour, A.S.	http://eol.org/schema/terms/Seymour_AS
Ingle, N.	http://eol.org/schema/terms/Ingle_N
McKenzie, G.	http://eol.org/schema/terms/McKenzie_G
Richards, N.	http://eol.org/schema/terms/Richards_N
Vishwanath, W.	http://eol.org/schema/terms/Vishwanath_W
Chaudhry, S.	http://eol.org/schema/terms/Chaudhry_S
Britz, R.	http://eol.org/schema/terms/Britz_R
Dey, S.C.	http://eol.org/schema/terms/Dey_SC
Wilson, K.D.P.	http://eol.org/schema/terms/Wilson_KDP
Hämäläinen, M.	http://eol.org/schema/terms/Hämäläinen_M
Reels, G.	http://eol.org/schema/terms/Reels_G
Phan, Q.	http://eol.org/schema/terms/Phan_Q
Tong, X.	http://eol.org/schema/terms/Tong_X
Yu, X.	http://eol.org/schema/terms/Yu_X
New, T.R.	http://eol.org/schema/terms/New_TR
Dollar, L.	http://eol.org/schema/terms/Dollar_L
Burke, R.	http://eol.org/schema/terms/Burke_R
Dorcas, M.E.	http://eol.org/schema/terms/Dorcas_ME
Wood, R.C.	http://eol.org/schema/terms/Wood_RC
Moll, D.	http://eol.org/schema/terms/Moll_D
Schmidt, F.A.C.	http://eol.org/schema/terms/Schmidt_FAC
Astaras, C.	http://eol.org/schema/terms/Astaras_C
Owens, J.R.	http://eol.org/schema/terms/Owens_JR
Mahmood, T.	http://eol.org/schema/terms/Mahmood_T
Challender, D.	http://eol.org/schema/terms/Challender_D
Khatiwada, A.	http://eol.org/schema/terms/Khatiwada_A
Andleeb, S.	http://eol.org/schema/terms/Andleeb_S
Perera, P.	http://eol.org/schema/terms/Perera_P
Trageser, S.	http://eol.org/schema/terms/Trageser_S
Ghose, A.	http://eol.org/schema/terms/Ghose_A
Mohapatra, R.K.	http://eol.org/schema/terms/Mohapatra_RK
Nixon, S.	http://eol.org/schema/terms/Nixon_S
Pietersen, D.	http://eol.org/schema/terms/Pietersen_D
Godwill Ichu, I.	http://eol.org/schema/terms/Godwill_Ichu_I
Bruce, T.	http://eol.org/schema/terms/Bruce_T
Matthews, N.	http://eol.org/schema/terms/Matthews_N
Waterman, C.	http://eol.org/schema/terms/Waterman_C
Panjang, E.	http://eol.org/schema/terms/Panjang_E
Lim, N.	http://eol.org/schema/terms/Lim_N
Nash, H.	http://eol.org/schema/terms/Nash_H
Chong, J.	http://eol.org/schema/terms/Chong_J
Wu, S.	http://eol.org/schema/terms/Wu_S
Kaspal, P.	http://eol.org/schema/terms/Kaspal_P
Ching-Min Sun, N.	http://eol.org/schema/terms/Ching-Min_Sun_N
Laxmi Suwal, T.	http://eol.org/schema/terms/Laxmi_Suwal_T
Jansen, R.	http://eol.org/schema/terms/Jansen_R
Connelly, E.	http://eol.org/schema/terms/Connelly_E
Sodeinde, O.	http://eol.org/schema/terms/Sodeinde_O
Moumbolou, C.	http://eol.org/schema/terms/Moumbolou_C
Gudehus, M.	http://eol.org/schema/terms/Gudehus_M
Soewu, D.	http://eol.org/schema/terms/Soewu_D
Keboy Mov Linkey Iflankoy, C.	http://eol.org/schema/terms/Keboy_Mov_Linkey_Iflankoy_C
Neam, K.	http://eol.org/schema/terms/Neam_K
Moorkens, E.	http://eol.org/schema/terms/Moorkens_E
Vinarski, M.	http://eol.org/schema/terms/Vinarski_M
Shrestha, T.	http://eol.org/schema/terms/Shrestha_T
Mudappa, D.	http://eol.org/schema/terms/Mudappa_D
Raman, T.R.S.	http://eol.org/schema/terms/Raman_TRS
Kranz, A.	http://eol.org/schema/terms/Kranz_A
Skumatov, D.	http://eol.org/schema/terms/Skumatov_D
Maran, T.	http://eol.org/schema/terms/Maran_T
Monakhov, V.G.	http://eol.org/schema/terms/Monakhov_VG
Dawson, J.E.	http://eol.org/schema/terms/Dawson_JE
Lizcano, D.	http://eol.org/schema/terms/Lizcano_D
Alvarez, S.J.	http://eol.org/schema/terms/Alvarez_SJ
Ramayla, S.	http://eol.org/schema/terms/Ramayla_S
Polhemus, D.A.	http://eol.org/schema/terms/Polhemus_DA
de Silva, P.K.	http://eol.org/schema/terms/de_Silva_PK
Tinoco, B.	http://eol.org/schema/terms/Tinoco_B
Ellis, M.	http://eol.org/schema/terms/Ellis_M
Menzies	http://eol.org/schema/terms/Menzies
Dharaiya, N.	http://eol.org/schema/terms/Dharaiya_N
